OrderID,ProductID,UnitPrice,Quantity,Discount,LineTotalNoDiscount,LineTotal
10472,51,42.4,18,0.0,763.2,763.2
10473,33,2.0,12,0.0,24.0,24.0
10473,71,17.2,12,0.0,206.4,206.4
10474,14,18.6,12,0.0,223.2,223.2
10474,28,36.4,18,0.0,655.2,655.2
10474,40,14.7,21,0.0,308.7,308.7
10474,75,6.2,10,0.0,62.0,62.0
10475,31,10.0,35,0.15,350.0,297.5
10475,66,13.6,60,0.15,816.0,693.6
10475,76,14.4,42,0.15,604.8,514.08
10476,55,19.2,2,0.05,38.4,36.48
10476,70,12.0,12,0.0,144.0,144.0
10477,1,14.4,15,0.0,216.0,216.0
10477,21,8.0,21,0.25,168.0,126.0
10477,39,14.4,20,0.25,288.0,216.0
10478,10,24.8,20,0.05,496.0,471.2
10479,38,210.8,30,0.0,6324.0,6324.0
10479,53,26.2,28,0.0,733.6,733.6
10479,59,44.0,60,0.0,2640.0,2640.0
10479,64,26.6,30,0.0,798.0,798.0
10480,47,7.6,30,0.0,228.0,228.0
10480,59,44.0,12,0.0,528.0,528.0
10481,49,16.0,24,0.0,384.0,384.0
10481,60,27.2,40,0.0,1088.0,1088.0
10482,40,14.7,10,0.0,147.0,147.0
10483,34,11.2,35,0.05,392.0,372.4
10483,77,10.4,30,0.05,312.0,296.4
10484,21,8.0,14,0.0,112.0,112.0
10484,40,14.7,10,0.0,147.0,147.0
10484,51,42.4,3,0.0,127.2,127.2
10485,2,15.2,20,0.1,304.0,273.6
10485,3,8.0,20,0.1,160.0,144.0
10485,55,19.2,30,0.1,576.0,518.4
10485,70,12.0,60,0.1,720.0,648.0
10486,11,16.8,5,0.0,84.0,84.0
10486,51,42.4,25,0.0,1060.0,1060.0
10486,74,8.0,16,0.0,128.0,128.0
10487,19,7.3,5,0.0,36.5,36.5
10487,26,24.9,30,0.0,747.0,747.0
10487,54,5.9,24,0.25,141.6,106.2
10488,59,44.0,30,0.0,1320.0,1320.0
10488,73,12.0,20,0.2,240.0,192.0
10489,11,16.8,15,0.25,252.0,189.0
10489,16,13.9,18,0.0,250.2,250.2
10490,59,44.0,60,0.0,2640.0,2640.0
10490,68,10.0,30,0.0,300.0,300.0
10490,75,6.2,36,0.0,223.2,223.2
10491,44,15.5,15,0.15,232.5,197.625
10491,77,10.4,7,0.15,72.8,61.88
10492,25,11.2,60,0.05,672.0,638.4
10492,42,11.2,20,0.05,224.0,212.8
10493,65,16.8,15,0.1,252.0,226.8
10493,66,13.6,10,0.1,136.0,122.4
10493,69,28.8,10,0.1,288.0,259.2
10494,56,30.4,30,0.0,912.0,912.0
10495,23,7.2,10,0.0,72.0,72.0
10495,41,7.7,20,0.0,154.0,154.0
10495,77,10.4,5,0.0,52.0,52.0
10496,31,10.0,20,0.05,200.0,190.0
10497,56,30.4,14,0.0,425.6,425.6
10497,72,27.8,25,0.0,695.0,695.0
10497,77,10.4,25,0.0,260.0,260.0
10498,24,4.5,14,0.0,63.0,63.0
10498,40,18.4,5,0.0,92.0,92.0
10498,42,14.0,30,0.0,420.0,420.0
10499,28,45.6,20,0.0,912.0,912.0
10499,49,20.0,25,0.0,500.0,500.0
10500,15,15.5,12,0.05,186.0,176.7
10500,28,45.6,8,0.05,364.8,346.56
10501,54,7.45,20,0.0,149.0,149.0
10502,45,9.5,21,0.0,199.5,199.5
10502,53,32.8,6,0.0,196.8,196.8
10502,67,14.0,30,0.0,420.0,420.0
10503,14,23.25,70,0.0,1627.5,1627.5
10503,65,21.05,20,0.0,421.0,421.0
10504,2,19.0,12,0.0,228.0,228.0
10504,21,10.0,12,0.0,120.0,120.0
10504,53,32.8,10,0.0,328.0,328.0
10504,61,28.5,25,0.0,712.5,712.5
10505,62,49.3,3,0.0,147.9,147.9
10506,25,14.0,18,0.1,252.0,226.8
10506,70,15.0,14,0.1,210.0,189.0
10507,43,46.0,15,0.15,690.0,586.5
10507,48,12.75,15,0.15,191.25,162.5625
10508,13,6.0,10,0.0,60.0,60.0
10508,39,18.0,10,0.0,180.0,180.0
10509,28,45.6,3,0.0,136.8,136.8
10510,29,123.79,36,0.0,4456.44,4456.44
10510,75,7.75,36,0.1,279.0,251.1
10511,4,22.0,50,0.15,1100.0,935.0
10511,7,30.0,50,0.15,1500.0,1275.0
10511,8,40.0,10,0.15,400.0,340.0
10512,24,4.5,10,0.15,45.0,38.25
10512,46,12.0,9,0.15,108.0,91.8
10512,47,9.5,6,0.15,57.0,48.45
10512,60,34.0,12,0.15,408.0,346.8
10513,21,10.0,40,0.2,400.0,320.0
10513,32,32.0,50,0.2,1600.0,1280.0
10513,61,28.5,15,0.2,427.5,342.0
10514,20,81.0,39,0.0,3159.0,3159.0
10514,28,45.6,35,0.0,1596.0,1596.0
10514,56,38.0,70,0.0,2660.0,2660.0
10514,65,21.05,39,0.0,820.95,820.95
10514,75,7.75,50,0.0,387.5,387.5
10515,9,97.0,16,0.15,1552.0,1319.2
10515,16,17.45,50,0.0,872.5,872.5
10515,27,43.9,120,0.0,5268.0,5268.0
10515,33,2.5,16,0.15,40.0,34.0
10515,60,34.0,84,0.15,2856.0,2427.6
10516,18,62.5,25,0.1,1562.5,1406.25
10516,41,9.65,80,0.1,772.0,694.8
10516,42,14.0,20,0.0,280.0,280.0
10517,52,7.0,6,0.0,42.0,42.0
10517,59,55.0,4,0.0,220.0,220.0
10517,70,15.0,6,0.0,90.0,90.0
10518,24,4.5,5,0.0,22.5,22.5
10518,38,263.5,15,0.0,3952.5,3952.5
10518,44,19.45,9,0.0,175.05,175.05
10519,10,31.0,16,0.05,496.0,471.2
10519,56,38.0,40,0.0,1520.0,1520.0
10519,60,34.0,10,0.05,340.0,323.0
10520,24,4.5,8,0.0,36.0,36.0
10520,53,32.8,5,0.0,164.0,164.0
10521,35,18.0,3,0.0,54.0,54.0
10521,41,9.65,10,0.0,96.5,96.5
10521,68,12.5,6,0.0,75.0,75.0
10522,1,18.0,40,0.2,720.0,576.0
10522,8,40.0,24,0.0,960.0,960.0
10522,30,25.89,20,0.2,517.8,414.24
10522,40,18.4,25,0.2,460.0,368.0
10523,17,39.0,25,0.1,975.0,877.5
10523,20,81.0,15,0.1,1215.0,1093.5
10523,37,26.0,18,0.1,468.0,421.2
10523,41,9.65,6,0.1,57.9,52.11
10524,10,31.0,2,0.0,62.0,62.0
10524,30,25.89,10,0.0,258.9,258.9
10524,43,46.0,60,0.0,2760.0,2760.0
10524,54,7.45,15,0.0,111.75,111.75
10525,36,19.0,30,0.0,570.0,570.0
10525,40,18.4,15,0.1,276.0,248.4
10526,1,18.0,8,0.15,144.0,122.4
10526,13,6.0,10,0.0,60.0,60.0
10526,56,38.0,30,0.15,1140.0,969.0
10527,4,22.0,50,0.1,1100.0,990.0
10527,36,19.0,30,0.1,570.0,513.0
10528,11,21.0,3,0.0,63.0,63.0
10528,33,2.5,8,0.2,20.0,16.0
10528,72,34.8,9,0.0,313.2,313.2
10529,55,24.0,14,0.0,336.0,336.0
10529,68,12.5,20,0.0,250.0,250.0
10529,69,36.0,10,0.0,360.0,360.0
10530,17,39.0,40,0.0,1560.0,1560.0
10530,43,46.0,25,0.0,1150.0,1150.0
10530,61,28.5,20,0.0,570.0,570.0
10530,76,18.0,50,0.0,900.0,900.0
10531,59,55.0,2,0.0,110.0,110.0
10532,30,25.89,15,0.0,388.35,388.35
10532,66,17.0,24,0.0,408.0,408.0
10533,4,22.0,50,0.05,1100.0,1045.0
10533,72,34.8,24,0.0,835.2,835.2
10533,73,15.0,24,0.05,360.0,342.0
10534,30,25.89,10,0.0,258.9,258.9
10534,40,18.4,10,0.2,184.0,147.2
10534,54,7.45,10,0.2,74.5,59.6
10535,11,21.0,50,0.1,1050.0,945.0
10535,40,18.4,10,0.1,184.0,165.6
10535,57,19.5,5,0.1,97.5,87.75
10535,59,55.0,15,0.1,825.0,742.5
10536,12,38.0,15,0.25,570.0,427.5
10536,31,12.5,20,0.0,250.0,250.0
10536,33,2.5,30,0.0,75.0,75.0
10536,60,34.0,35,0.25,1190.0,892.5
10537,31,12.5,30,0.0,375.0,375.0
10537,51,53.0,6,0.0,318.0,318.0
10537,58,13.25,20,0.0,265.0,265.0
10537,72,34.8,21,0.0,730.8,730.8
10537,73,15.0,9,0.0,135.0,135.0
10538,70,15.0,7,0.0,105.0,105.0
10538,72,34.8,1,0.0,34.8,34.8
10539,13,6.0,8,0.0,48.0,48.0
10539,21,10.0,15,0.0,150.0,150.0
10539,33,2.5,15,0.0,37.5,37.5
10539,49,20.0,6,0.0,120.0,120.0
10540,3,10.0,60,0.0,600.0,600.0
10540,26,31.23,40,0.0,1249.2,1249.2
10540,38,263.5,30,0.0,7905.0,7905.0
10540,68,12.5,35,0.0,437.5,437.5
10541,24,4.5,35,0.1,157.5,141.75
10541,38,263.5,4,0.1,1054.0,948.6
10541,65,21.05,36,0.1,757.8,682.02
10541,71,21.5,9,0.1,193.5,174.15
10542,11,21.0,15,0.05,315.0,299.25
10542,54,7.45,24,0.05,178.8,169.86
10543,12,38.0,30,0.15,1140.0,969.0
10543,23,9.0,70,0.15,630.0,535.5
10544,28,45.6,7,0.0,319.2,319.2
10544,67,14.0,7,0.0,98.0,98.0
10545,11,21.0,10,0.0,210.0,210.0
10546,7,30.0,10,0.0,300.0,300.0
10546,35,18.0,30,0.0,540.0,540.0
10546,62,49.3,40,0.0,1972.0,1972.0
10547,32,32.0,24,0.15,768.0,652.8
10547,36,19.0,60,0.0,1140.0,1140.0
10548,34,14.0,10,0.25,140.0,105.0
10548,41,9.65,14,0.0,135.1,135.1
10549,31,12.5,55,0.15,687.5,584.375
10549,45,9.5,100,0.15,950.0,807.5
10549,51,53.0,48,0.15,2544.0,2162.4
10550,17,39.0,8,0.1,312.0,280.8
10550,19,9.2,10,0.0,92.0,92.0
10550,21,10.0,6,0.1,60.0,54.0
10550,61,28.5,10,0.1,285.0,256.5
10551,16,17.45,40,0.15,698.0,593.3
10551,35,18.0,20,0.15,360.0,306.0
10551,44,19.45,40,0.0,778.0,778.0
10552,69,36.0,18,0.0,648.0,648.0
10552,75,7.75,30,0.0,232.5,232.5
10553,11,21.0,15,0.0,315.0,315.0
10553,16,17.45,14,0.0,244.3,244.3
10553,22,21.0,24,0.0,504.0,504.0
10553,31,12.5,30,0.0,375.0,375.0
10553,35,18.0,6,0.0,108.0,108.0
10554,16,17.45,30,0.05,523.5,497.325
10554,23,9.0,20,0.05,180.0,171.0
10554,62,49.3,20,0.05,986.0,936.7
10554,77,13.0,10,0.05,130.0,123.5
10555,14,23.25,30,0.2,697.5,558.0
10555,19,9.2,35,0.2,322.0,257.6
10555,24,4.5,18,0.2,81.0,64.8
10555,51,53.0,20,0.2,1060.0,848.0
10555,56,38.0,40,0.2,1520.0,1216.0
10556,72,34.8,24,0.0,835.2,835.2
10557,64,33.25,30,0.0,997.5,997.5
10557,75,7.75,20,0.0,155.0,155.0
10558,47,9.5,25,0.0,237.5,237.5
10558,51,53.0,20,0.0,1060.0,1060.0
10558,52,7.0,30,0.0,210.0,210.0
10558,53,32.8,18,0.0,590.4,590.4
10558,73,15.0,3,0.0,45.0,45.0
10559,41,9.65,12,0.05,115.8,110.01
10559,55,24.0,18,0.05,432.0,410.4
10560,30,25.89,20,0.0,517.8,517.8
10560,62,49.3,15,0.25,739.5,554.625
10561,44,19.45,10,0.0,194.5,194.5
10561,51,53.0,50,0.0,2650.0,2650.0
10562,33,2.5,20,0.1,50.0,45.0
10562,62,49.3,10,0.1,493.0,443.7
10563,36,19.0,25,0.0,475.0,475.0
10563,52,7.0,70,0.0,490.0,490.0
10564,17,39.0,16,0.05,624.0,592.8
10564,31,12.5,6,0.05,75.0,71.25
10564,55,24.0,25,0.05,600.0,570.0
10565,24,4.5,25,0.1,112.5,101.25
10565,64,33.25,18,0.1,598.5,538.65
10566,11,21.0,35,0.15,735.0,624.75
10566,18,62.5,18,0.15,1125.0,956.25
10566,76,18.0,10,0.0,180.0,180.0
10567,31,12.5,60,0.2,750.0,600.0
10567,51,53.0,3,0.0,159.0,159.0
10567,59,55.0,40,0.2,2200.0,1760.0
10568,10,31.0,5,0.0,155.0,155.0
10569,31,12.5,35,0.2,437.5,350.0
10569,76,18.0,30,0.0,540.0,540.0
10570,11,21.0,15,0.05,315.0,299.25
10570,56,38.0,60,0.05,2280.0,2166.0
10571,14,23.25,11,0.15,255.75,217.3875
10571,42,14.0,28,0.15,392.0,333.2
10572,16,17.45,12,0.1,209.4,188.46
10572,32,32.0,10,0.1,320.0,288.0
10572,40,18.4,50,0.0,920.0,920.0
10572,75,7.75,15,0.1,116.25,104.625
10573,17,39.0,18,0.0,702.0,702.0
10573,34,14.0,40,0.0,560.0,560.0
10573,53,32.8,25,0.0,820.0,820.0
10574,33,2.5,14,0.0,35.0,35.0
10574,40,18.4,2,0.0,36.8,36.8
10574,62,49.3,10,0.0,493.0,493.0
10574,64,33.25,6,0.0,199.5,199.5
10575,59,55.0,12,0.0,660.0,660.0
10575,63,43.9,6,0.0,263.4,263.4
10575,72,34.8,30,0.0,1044.0,1044.0
10575,76,18.0,10,0.0,180.0,180.0
10576,1,18.0,10,0.0,180.0,180.0
10576,31,12.5,20,0.0,250.0,250.0
10576,44,19.45,21,0.0,408.45,408.45
10577,39,18.0,10,0.0,180.0,180.0
10577,75,7.75,20,0.0,155.0,155.0
10577,77,13.0,18,0.0,234.0,234.0
10578,35,18.0,20,0.0,360.0,360.0
10578,57,19.5,6,0.0,117.0,117.0
10579,15,15.5,10,0.0,155.0,155.0
10579,75,7.75,21,0.0,162.75,162.75
10580,14,23.25,15,0.05,348.75,331.3125
10580,41,9.65,9,0.05,86.85,82.5075
10580,65,21.05,30,0.05,631.5,599.925
10581,75,7.75,50,0.2,387.5,310.0
10582,57,19.5,4,0.0,78.0,78.0
10582,76,18.0,14,0.0,252.0,252.0
10583,29,123.79,10,0.0,1237.9,1237.9
10583,60,34.0,24,0.15,816.0,693.6
10583,69,36.0,10,0.15,360.0,306.0
10584,31,12.5,50,0.05,625.0,593.75
10585,47,9.5,15,0.0,142.5,142.5
10586,52,7.0,4,0.15,28.0,23.8
10587,26,31.23,6,0.0,187.38,187.38
10587,35,18.0,20,0.0,360.0,360.0
10587,77,13.0,20,0.0,260.0,260.0
10588,18,62.5,40,0.2,2500.0,2000.0
10588,42,14.0,100,0.2,1400.0,1120.0
10589,35,18.0,4,0.0,72.0,72.0
10590,1,18.0,20,0.0,360.0,360.0
10590,77,13.0,60,0.05,780.0,741.0
10591,3,10.0,14,0.0,140.0,140.0
10591,7,30.0,10,0.0,300.0,300.0
10591,54,7.45,50,0.0,372.5,372.5
10592,15,15.5,25,0.05,387.5,368.125
10592,26,31.23,5,0.05,156.15,148.3425
10593,20,81.0,21,0.2,1701.0,1360.8
10593,69,36.0,20,0.2,720.0,576.0
10593,76,18.0,4,0.2,72.0,57.6
10594,52,7.0,24,0.0,168.0,168.0
10594,58,13.25,30,0.0,397.5,397.5
10595,35,18.0,30,0.25,540.0,405.0
10595,61,28.5,120,0.25,3420.0,2565.0
10595,69,36.0,65,0.25,2340.0,1755.0
10596,56,38.0,5,0.2,190.0,152.0
10596,63,43.9,24,0.2,1053.6,842.88
10596,75,7.75,30,0.2,232.5,186.0
10597,24,4.5,35,0.2,157.5,126.0
10597,57,19.5,20,0.0,390.0,390.0
10597,65,21.05,12,0.2,252.6,202.08
10598,27,43.9,50,0.0,2195.0,2195.0
10598,71,21.5,9,0.0,193.5,193.5
10599,62,49.3,10,0.0,493.0,493.0
10600,54,7.45,4,0.0,29.8,29.8
10600,73,15.0,30,0.0,450.0,450.0
10601,13,6.0,60,0.0,360.0,360.0
10601,59,55.0,35,0.0,1925.0,1925.0
10602,77,13.0,5,0.25,65.0,48.75
10603,22,21.0,48,0.0,1008.0,1008.0
10603,49,20.0,25,0.05,500.0,475.0
10604,48,12.75,6,0.1,76.5,68.85
10604,76,18.0,10,0.1,180.0,162.0
10605,16,17.45,30,0.05,523.5,497.325
10605,59,55.0,20,0.05,1100.0,1045.0
10605,60,34.0,70,0.05,2380.0,2261.0
10605,71,21.5,15,0.05,322.5,306.375
10606,4,22.0,20,0.2,440.0,352.0
10606,55,24.0,20,0.2,480.0,384.0
10606,62,49.3,10,0.2,493.0,394.4
10607,7,30.0,45,0.0,1350.0,1350.0
10607,17,39.0,100,0.0,3900.0,3900.0
10607,33,2.5,14,0.0,35.0,35.0
10607,40,18.4,42,0.0,772.8,772.8
10607,72,34.8,12,0.0,417.6,417.6
10608,56,38.0,28,0.0,1064.0,1064.0
10609,1,18.0,3,0.0,54.0,54.0
10609,10,31.0,10,0.0,310.0,310.0
10609,21,10.0,6,0.0,60.0,60.0
10610,36,19.0,21,0.25,399.0,299.25
10611,1,18.0,6,0.0,108.0,108.0
10611,2,19.0,10,0.0,190.0,190.0
10611,60,34.0,15,0.0,510.0,510.0
10612,10,31.0,70,0.0,2170.0,2170.0
10612,36,19.0,55,0.0,1045.0,1045.0
10612,49,20.0,18,0.0,360.0,360.0
10612,60,34.0,40,0.0,1360.0,1360.0
10612,76,18.0,80,0.0,1440.0,1440.0
10613,13,6.0,8,0.1,48.0,43.2
10613,75,7.75,40,0.0,310.0,310.0
10614,11,21.0,14,0.0,294.0,294.0
10614,21,10.0,8,0.0,80.0,80.0
10614,39,18.0,5,0.0,90.0,90.0
10615,55,24.0,5,0.0,120.0,120.0
10616,38,263.5,15,0.05,3952.5,3754.875
10616,56,38.0,14,0.0,532.0,532.0
10616,70,15.0,15,0.05,225.0,213.75
10616,71,21.5,15,0.05,322.5,306.375
10617,59,55.0,30,0.15,1650.0,1402.5
10618,6,25.0,70,0.0,1750.0,1750.0
10618,56,38.0,20,0.0,760.0,760.0
10618,68,12.5,15,0.0,187.5,187.5
10619,21,10.0,42,0.0,420.0,420.0
10619,22,21.0,40,0.0,840.0,840.0
10620,24,4.5,5,0.0,22.5,22.5
10620,52,7.0,5,0.0,35.0,35.0
10621,19,9.2,5,0.0,46.0,46.0
10621,23,9.0,10,0.0,90.0,90.0
10621,70,15.0,20,0.0,300.0,300.0
10621,71,21.5,15,0.0,322.5,322.5
10622,2,19.0,20,0.0,380.0,380.0
10622,68,12.5,18,0.2,225.0,180.0
10623,14,23.25,21,0.0,488.25,488.25
10623,19,9.2,15,0.1,138.0,124.2
10623,21,10.0,25,0.1,250.0,225.0
10623,24,4.5,3,0.0,13.5,13.5
10623,35,18.0,30,0.1,540.0,486.0
10624,28,45.6,10,0.0,456.0,456.0
10624,29,123.79,6,0.0,742.74,742.74
10624,44,19.45,10,0.0,194.5,194.5
10625,14,23.25,3,0.0,69.75,69.75
10625,42,14.0,5,0.0,70.0,70.0
10625,60,34.0,10,0.0,340.0,340.0
10626,53,32.8,12,0.0,393.6,393.6
10626,60,34.0,20,0.0,680.0,680.0
10626,71,21.5,20,0.0,430.0,430.0
10627,62,49.3,15,0.0,739.5,739.5
10627,73,15.0,35,0.15,525.0,446.25
10628,1,18.0,25,0.0,450.0,450.0
10629,29,123.79,20,0.0,2475.8,2475.8
10629,64,33.25,9,0.0,299.25,299.25
10630,55,24.0,12,0.05,288.0,273.6
10630,76,18.0,35,0.0,630.0,630.0
10631,75,7.75,8,0.1,62.0,55.8
10632,2,19.0,30,0.05,570.0,541.5
10632,33,2.5,20,0.05,50.0,47.5
10633,12,38.0,36,0.15,1368.0,1162.8
10633,13,6.0,13,0.15,78.0,66.3
10633,26,31.23,35,0.15,1093.05,929.0925
10633,62,49.3,80,0.15,3944.0,3352.4
10634,7,30.0,35,0.0,1050.0,1050.0
10634,18,62.5,50,0.0,3125.0,3125.0
10634,51,53.0,15,0.0,795.0,795.0
10634,75,7.75,2,0.0,15.5,15.5
10635,4,22.0,10,0.1,220.0,198.0
10635,5,21.35,15,0.1,320.25,288.225
10635,22,21.0,40,0.0,840.0,840.0
10636,4,22.0,25,0.0,550.0,550.0
10636,58,13.25,6,0.0,79.5,79.5
10637,11,21.0,10,0.0,210.0,210.0
10637,50,16.25,25,0.05,406.25,385.9375
10637,56,38.0,60,0.05,2280.0,2166.0
10638,45,9.5,20,0.0,190.0,190.0
10638,65,21.05,21,0.0,442.05,442.05
10638,72,34.8,60,0.0,2088.0,2088.0
10639,18,62.5,8,0.0,500.0,500.0
10640,69,36.0,20,0.25,720.0,540.0
10640,70,15.0,15,0.25,225.0,168.75
10641,2,19.0,50,0.0,950.0,950.0
10641,40,18.4,60,0.0,1104.0,1104.0
10642,21,10.0,30,0.2,300.0,240.0
10642,61,28.5,20,0.2,570.0,456.0
10643,28,45.6,15,0.25,684.0,513.0
10643,39,18.0,21,0.25,378.0,283.5
10643,46,12.0,2,0.25,24.0,18.0
10644,18,62.5,4,0.1,250.0,225.0
10644,43,46.0,20,0.0,920.0,920.0
10644,46,12.0,21,0.1,252.0,226.8
10645,18,62.5,20,0.0,1250.0,1250.0
10645,36,19.0,15,0.0,285.0,285.0
10646,1,18.0,15,0.25,270.0,202.5
10646,10,31.0,18,0.25,558.0,418.5
10646,71,21.5,30,0.25,645.0,483.75
10646,77,13.0,35,0.25,455.0,341.25
10647,19,9.2,30,0.0,276.0,276.0
10647,39,18.0,20,0.0,360.0,360.0
10648,22,21.0,15,0.0,315.0,315.0
10648,24,4.5,15,0.15,67.5,57.375
10649,28,45.6,20,0.0,912.0,912.0
10649,72,34.8,15,0.0,522.0,522.0
10650,30,25.89,30,0.0,776.7,776.7
10650,53,32.8,25,0.05,820.0,779.0
10650,54,7.45,30,0.0,223.5,223.5
10651,19,9.2,12,0.25,110.4,82.8
10651,22,21.0,20,0.25,420.0,315.0
10652,30,25.89,2,0.25,51.78,38.835
10652,42,14.0,20,0.0,280.0,280.0
10653,16,17.45,30,0.1,523.5,471.15
10653,60,34.0,20,0.1,680.0,612.0
10654,4,22.0,12,0.1,264.0,237.6
10654,39,18.0,20,0.1,360.0,324.0
10654,54,7.45,6,0.1,44.7,40.23
10655,41,9.65,20,0.2,193.0,154.4
10656,14,23.25,3,0.1,69.75,62.775
10656,44,19.45,28,0.1,544.6,490.14
10656,47,9.5,6,0.1,57.0,51.3
10657,15,15.5,50,0.0,775.0,775.0
10657,41,9.65,24,0.0,231.6,231.6
10657,46,12.0,45,0.0,540.0,540.0
10657,47,9.5,10,0.0,95.0,95.0
10657,56,38.0,45,0.0,1710.0,1710.0
10657,60,34.0,30,0.0,1020.0,1020.0
10658,21,10.0,60,0.0,600.0,600.0
10658,40,18.4,70,0.05,1288.0,1223.6
10658,60,34.0,55,0.05,1870.0,1776.5
10658,77,13.0,70,0.05,910.0,864.5
10659,31,12.5,20,0.05,250.0,237.5
10659,40,18.4,24,0.05,441.6,419.52
10659,70,15.0,40,0.05,600.0,570.0
10660,20,81.0,21,0.0,1701.0,1701.0
10661,39,18.0,3,0.2,54.0,43.2
10661,58,13.25,49,0.2,649.25,519.4
10662,68,12.5,10,0.0,125.0,125.0
10663,40,18.4,30,0.05,552.0,524.4
10663,42,14.0,30,0.05,420.0,399.0
10663,51,53.0,20,0.05,1060.0,1007.0
10664,10,31.0,24,0.15,744.0,632.4
10664,56,38.0,12,0.15,456.0,387.6
10664,65,21.05,15,0.15,315.75,268.3875
10665,51,53.0,20,0.0,1060.0,1060.0
10665,59,55.0,1,0.0,55.0,55.0
10665,76,18.0,10,0.0,180.0,180.0
10666,29,123.79,36,0.0,4456.44,4456.44
10666,65,21.05,10,0.0,210.5,210.5
10667,69,36.0,45,0.2,1620.0,1296.0
10667,71,21.5,14,0.2,301.0,240.8
10668,31,12.5,8,0.1,100.0,90.0
10668,55,24.0,4,0.1,96.0,86.4
10668,64,33.25,15,0.1,498.75,448.875
10669,36,19.0,30,0.0,570.0,570.0
10670,23,9.0,32,0.0,288.0,288.0
10670,46,12.0,60,0.0,720.0,720.0
10670,67,14.0,25,0.0,350.0,350.0
10670,73,15.0,50,0.0,750.0,750.0
10670,75,7.75,25,0.0,193.75,193.75
10671,16,17.45,10,0.0,174.5,174.5
10671,62,49.3,10,0.0,493.0,493.0
10671,65,21.05,12,0.0,252.6,252.6
10672,38,263.5,15,0.1,3952.5,3557.25
10672,71,21.5,12,0.0,258.0,258.0
10673,16,17.45,3,0.0,52.35,52.35
10673,42,14.0,6,0.0,84.0,84.0
10673,43,46.0,6,0.0,276.0,276.0
10674,23,9.0,5,0.0,45.0,45.0
10675,14,23.25,30,0.0,697.5,697.5
10675,53,32.8,10,0.0,328.0,328.0
10675,58,13.25,30,0.0,397.5,397.5
10676,10,31.0,2,0.0,62.0,62.0
10676,19,9.2,7,0.0,64.4,64.4
10676,44,19.45,21,0.0,408.45,408.45
10677,26,31.23,30,0.15,936.9,796.365
10677,33,2.5,8,0.15,20.0,17.0
10678,12,38.0,100,0.0,3800.0,3800.0
10678,33,2.5,30,0.0,75.0,75.0
10678,41,9.65,120,0.0,1158.0,1158.0
10678,54,7.45,30,0.0,223.5,223.5
10679,59,55.0,12,0.0,660.0,660.0
10680,16,17.45,50,0.25,872.5,654.375
10680,31,12.5,20,0.25,250.0,187.5
10680,42,14.0,40,0.25,560.0,420.0
10681,19,9.2,30,0.1,276.0,248.4
10681,21,10.0,12,0.1,120.0,108.0
10681,64,33.25,28,0.0,931.0,931.0
10682,33,2.5,30,0.0,75.0,75.0
10682,66,17.0,4,0.0,68.0,68.0
10682,75,7.75,30,0.0,232.5,232.5
10683,52,7.0,9,0.0,63.0,63.0
10684,40,18.4,20,0.0,368.0,368.0
10684,47,9.5,40,0.0,380.0,380.0
10684,60,34.0,30,0.0,1020.0,1020.0
10685,10,31.0,20,0.0,620.0,620.0
10685,41,9.65,4,0.0,38.6,38.6
10685,47,9.5,15,0.0,142.5,142.5
10686,17,39.0,30,0.2,1170.0,936.0
10686,26,31.23,15,0.0,468.45,468.45
10687,9,97.0,50,0.25,4850.0,3637.5
10687,29,123.79,10,0.0,1237.9,1237.9
10687,36,19.0,6,0.25,114.0,85.5
10688,10,31.0,18,0.1,558.0,502.2
10688,28,45.6,60,0.1,2736.0,2462.4
10688,34,14.0,14,0.0,196.0,196.0
10689,1,18.0,35,0.25,630.0,472.5
10690,56,38.0,20,0.25,760.0,570.0
10690,77,13.0,30,0.25,390.0,292.5
10691,1,18.0,30,0.0,540.0,540.0
10691,29,123.79,40,0.0,4951.6,4951.6
10691,43,46.0,40,0.0,1840.0,1840.0
10691,44,19.45,24,0.0,466.8,466.8
10691,62,49.3,48,0.0,2366.4,2366.4
10692,63,43.9,20,0.0,878.0,878.0
10693,9,97.0,6,0.0,582.0,582.0
10693,54,7.45,60,0.15,447.0,379.95
10693,69,36.0,30,0.15,1080.0,918.0
10693,73,15.0,15,0.15,225.0,191.25
10694,7,30.0,90,0.0,2700.0,2700.0
10694,59,55.0,25,0.0,1375.0,1375.0
10694,70,15.0,50,0.0,750.0,750.0
10695,8,40.0,10,0.0,400.0,400.0
10695,12,38.0,4,0.0,152.0,152.0
10695,24,4.5,20,0.0,90.0,90.0
10696,17,39.0,20,0.0,780.0,780.0
10696,46,12.0,18,0.0,216.0,216.0
10697,19,9.2,7,0.25,64.4,48.3
10697,35,18.0,9,0.25,162.0,121.5
10697,58,13.25,30,0.25,397.5,298.125
10697,70,15.0,30,0.25,450.0,337.5
10698,11,21.0,15,0.0,315.0,315.0
10698,17,39.0,8,0.05,312.0,296.4
10698,29,123.79,12,0.05,1485.48,1411.206
10698,65,21.05,65,0.05,1368.25,1299.8375
10698,70,15.0,8,0.05,120.0,114.0
10699,47,9.5,12,0.0,114.0,114.0
10700,1,18.0,5,0.2,90.0,72.0
10700,34,14.0,12,0.2,168.0,134.4
10700,68,12.5,40,0.2,500.0,400.0
10700,71,21.5,60,0.2,1290.0,1032.0
10701,59,55.0,42,0.15,2310.0,1963.5
10701,71,21.5,20,0.15,430.0,365.5
